time/total_timesteps,train/n_updates,train/loss,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_len_mean,train/learning_rate
423,342305,3.1966230869293213,2499,-114.06803000000001,0.5791256281407036,4,0,105.75,0.001
400,342524,1.1539710760116577,2315,-142.461067,0.6020100502512562,4,0,100.0,0.001
872,342642,1.9408957958221436,2045,-80.85158737500001,0.13238190954773876,8,0,109.0,0.001
440,342759,2.3723459243774414,2398,-100.5078615,0.5622110552763819,4,0,110.0,0.001
399,342974,1.6270376443862915,2529,-53.990515249999994,0.603005025125628,4,0,99.75,0.001
786,343071,2.0670673847198486,2182,-37.073585,0.21794974874371853,8,0,98.25,0.001
349,343187,1.286149501800537,2455,-105.1211075,0.6527537688442211,4,0,87.25,0.001
707,343276,3.24847412109375,2129,-66.0416615,0.29655276381909557,8,0,88.375,0.001
507,343451,2.8469932079315186,2375,-181.6024,0.49554773869346735,4,0,126.75,0.001
402,343650,2.1679623126983643,2344,-139.0582685,0.6000201005025125,4,0,100.5,0.001
827,343756,1.5615211725234985,2104,-87.99544937499999,0.17715577889447243,8,0,103.375,0.001
479,343894,1.8228394985198975,2262,-110.25890725000001,0.5234070351758795,4,0,119.75,0.001
373,344093,2.9413065910339355,2623,-98.396817,0.6288743718592965,4,0,93.25,0.001
741,344185,4.327587127685547,2195,-52.232281125,0.2627236180904523,8,0,92.625,0.001
361,344315,1.2895135879516602,2687,-143.13582575,0.6408140703517589,4,0,90.25,0.001
713,344403,3.6124513149261475,2190,-95.399536875,0.29058291457286434,8,0,89.125,0.001
419,344554,3.087495803833008,2355,-122.119797,0.5831055276381909,4,0,104.75,0.001
788,344646,1.682925820350647,2053,-67.724774,0.21595979899497486,8,0,98.5,0.001
340,344759,0.9566027522087097,2436,-88.82592775,0.6617085427135678,4,0,85.0,0.001
743,344860,2.2441530227661133,2057,-67.341302625,0.26073366834170864,8,0,92.875,0.001
328,344981,1.3470263481140137,1775,-97.93315299999999,0.6736482412060301,4,0,82.0,0.001
695,345073,1.275831937789917,1861,-54.956912499999994,0.3084924623115578,8,0,86.875,0.001
397,345224,0.9957312345504761,2674,-87.3130385,0.6049949748743719,4,0,99.25,0.001
986,345371,2.087242364883423,2051,-90.682918625,0.01895477386934674,8,0,123.25,0.001
357,345439,1.8980904817581177,2647,-89.98221699999999,0.6447939698492462,4,0,89.25,0.001
772,345542,1.6547120809555054,2174,-73.40204825,0.23187939698492466,8,0,96.5,0.001
315,345653,0.8569144010543823,2465,-128.901275,0.6865829145728644,4,0,78.75,0.001
944,345810,0.5386852622032166,1966,-45.225604374999996,0.0607437185929649,8,0,118.0,0.001
387,345896,4.108161449432373,2560,-162.1404345,0.6149447236180905,4,0,96.75,0.001
759,345989,2.9687864780426025,2108,-102.60851925,0.24481407035175873,8,0,94.875,0.001
408,346126,1.4706072807312012,2372,-106.27028099999998,0.5940502512562815,4,0,102.0,0.001
412,346352,1.3103761672973633,1763,-131.56165950000002,0.5900703517587941,4,0,103.0,0.001
398,346574,1.1217775344848633,2391,-131.540977,0.604,4,0,99.5,0.001
927,346706,3.9781036376953125,1921,-52.685306999999995,0.07765829145728642,8,0,115.875,0.001
350,346787,2.0147814750671387,2902,-136.17482625,0.6517587939698493,4,0,87.5,0.001
678,346869,0.9077973961830139,2303,-90.861252,0.3254070351758793,8,0,84.75,0.001
377,347019,1.4424394369125366,2681,-95.166372,0.6248944723618091,4,0,94.25,0.001
378,347244,7.289346218109131,2344,-105.05166425,0.6238994974874372,4,0,94.5,0.001
836,347358,0.659165620803833,2049,-63.451618,0.1682010050251257,8,0,104.5,0.001
790,347572,2.768577814102173,1784,-17.735090749999998,0.21396984924623108,4,0,197.5,0.001
391,347697,0.6364776492118835,2437,-91.4344505,0.610964824120603,4,0,97.75,0.001
750,347787,1.4635142087936401,2114,-64.03940875,0.25376884422110557,8,0,93.75,0.001
374,347918,0.7630809545516968,2810,-100.11300924999999,0.6278793969849246,4,0,93.5,0.001
747,348011,5.964247703552246,2200,-78.77553525,0.2567537688442211,8,0,93.375,0.001
433,348158,3.0176563262939453,2376,-152.28624975,0.5691758793969849,4,0,108.25,0.001
386,348371,2.4677700996398926,2327,-138.78935275,0.6159396984924623,4,0,96.5,0.001
809,348477,1.4441874027252197,2087,-95.634848125,0.19506532663316578,8,0,101.125,0.001
470,348617,1.791153073310852,2374,-100.8393365,0.5323618090452261,4,0,117.5,0.001
970,348742,0.6089922785758972,2036,-51.35827262499999,0.03487437185929654,8,0,121.25,0.001
313,348803,1.6962007284164429,2748,-90.19255125000001,0.6885728643216081,4,0,78.25,0.001
418,349054,1.3595030307769775,2423,-203.75587975000002,0.584100502512563,4,0,104.5,0.001
821,349155,0.8906190395355225,2084,-122.25089725000001,0.18312562814070366,8,0,102.625,0.001
306,349251,1.1057822704315186,2340,-123.7183985,0.6955376884422111,4,0,76.5,0.001
713,349353,1.0358351469039917,2019,-96.3749645,0.29058291457286434,8,0,89.125,0.001
263,349465,0.9932986497879028,2882,-78.024972,0.7383216080402011,4,0,65.75,0.001
621,349555,3.60578989982605,2233,-60.08303012499999,0.38212060301507544,8,0,77.625,0.001
330,349707,2.073073387145996,2643,-77.00635925,0.6716582914572864,4,0,82.5,0.001
644,349785,1.208720326423645,2255,-51.69588425,0.3592361809045226,8,0,80.5,0.001
401,349950,7.105835914611816,2482,-102.75176025,0.6010150753768844,4,0,100.25,0.001
828,350056,2.6164023876190186,2138,-51.46893825,0.17616080402010048,8,0,103.5,0.001
365,350166,1.1809161901474,2440,-97.4895085,0.6368341708542713,4,0,91.25,0.001
727,350256,3.995494842529297,2112,-57.177682875,0.2766532663316583,8,0,90.875,0.001
341,350385,2.4693281650543213,2560,-81.537691,0.660713567839196,4,0,85.25,0.001
665,350466,0.9839479327201843,2125,-45.783727625,0.3383417085427136,8,0,83.125,0.001
374,350618,0.7404868006706238,2719,-86.6782895,0.6278793969849246,4,0,93.5,0.001
753,350713,6.81834602355957,2099,-57.29161725,0.25078391959798996,8,0,94.125,0.001
337,350834,0.9838264584541321,2250,-74.93367825,0.6646934673366834,4,0,84.25,0.001
745,350936,2.3324947357177734,2006,-58.37576225,0.25874371859296474,8,0,93.125,0.001
354,351063,1.8563616275787354,2477,-90.57448525,0.6477788944723618,4,0,88.5,0.001
727,351156,3.206383228302002,2183,-57.262629249999996,0.2766532663316583,8,0,90.875,0.001
397,351299,2.273364543914795,2307,-69.02727775,0.6049949748743719,4,0,99.25,0.001
771,351392,1.15326726436615,2064,-35.29873925,0.2328743718592965,8,0,96.375,0.001
419,351529,1.8877495527267456,2354,-70.7193735,0.5831055276381909,4,0,104.75,0.001
732,351607,2.299290418624878,1990,-54.74281125,0.27167839195979904,8,0,91.5,0.001
377,351744,2.481038808822632,2340,-143.78011325,0.6248944723618091,4,0,94.25,0.001
795,351848,2.6301088333129883,1985,-96.87471124999999,0.2089949748743718,8,0,99.375,0.001
424,351980,1.0292609930038452,2528,-59.32298925,0.5781306532663317,4,0,106.0,0.001
777,352069,2.152425527572632,2087,-48.48268625,0.22690452261306537,8,0,97.125,0.001
442,352210,4.747674942016602,2338,-78.3272635,0.5602211055276383,4,0,110.5,0.001
329,352407,4.153892517089844,2447,-105.62899075000001,0.6726532663316583,4,0,82.25,0.001
742,352510,0.9246960878372192,2181,-86.94715125,0.26172864321608036,8,0,92.75,0.001
360,352639,1.0804123878479004,2688,-148.2324205,0.6418090452261307,4,0,90.0,0.001
788,352746,4.196985721588135,2035,-101.32425774999999,0.21595979899497486,8,0,98.5,0.001
312,352852,2.1482696533203125,2739,-122.47198275,0.6895678391959799,4,0,78.0,0.001
774,352968,0.48004141449928284,2126,-72.194688,0.22988944723618088,8,0,96.75,0.001
362,353090,3.5639266967773438,2638,-152.8481265,0.639819095477387,4,0,90.5,0.001
960,353239,6.595066070556641,1973,-71.75443725,0.044824120603015105,8,0,120.0,0.001
341,353310,0.6947401762008667,2334,-99.81658375,0.660713567839196,4,0,85.25,0.001
678,353394,5.13923454284668,2057,-75.255442,0.3254070351758793,8,0,84.75,0.001
385,353546,6.582474708557129,2584,-182.72260575,0.6169346733668342,4,0,96.25,0.001
730,353632,0.5117540955543518,2156,-114.18872750000001,0.2736683417085427,8,0,91.25,0.001
363,353765,2.6827902793884277,2294,-122.48750600000001,0.6388241206030152,4,0,90.75,0.001
366,353991,3.8296406269073486,2584,-107.65653224999998,0.6358391959798995,4,0,91.5,0.001
733,354083,1.974220633506775,2154,-59.646380625,0.2706834170854272,8,0,91.625,0.001
387,354221,3.0600433349609375,2302,-95.93905775,0.6149447236180905,4,0,96.75,0.001
755,354313,0.7939676642417908,2004,-70.69894375,0.2487939698492463,8,0,94.375,0.001
358,354439,1.0082911252975464,2445,-96.08450300000001,0.6437989949748744,4,0,89.5,0.001
702,354525,0.4341181218624115,2071,-70.86613887499999,0.30152763819095485,8,0,87.75,0.001
466,354691,1.3835997581481934,2207,-45.78837375,0.5363417085427136,4,0,116.5,0.001
918,354804,1.5794563293457031,1969,4.4316088750000056,0.08661306532663304,8,0,114.75,0.001
384,354895,2.374868392944336,2527,-123.38455275,0.617929648241206,4,0,96.0,0.001
747,354986,0.773475170135498,2111,-81.894240625,0.2567537688442211,8,0,93.375,0.001
447,355136,3.1731185913085938,2210,-108.79479299999998,0.5552462311557789,4,0,111.75,0.001
456,355363,0.7862442135810852,2255,-63.78643100000001,0.5462914572864321,4,0,114.0,0.001
378,355569,3.1126761436462402,2487,-72.29029225000001,0.6238994974874372,4,0,94.5,0.001
714,355653,2.668280601501465,2086,-51.336979625,0.2895879396984925,8,0,89.25,0.001
365,355791,3.7685742378234863,2281,-148.81725125,0.6368341708542713,4,0,91.25,0.001
392,356022,0.6828768849372864,2509,-118.24979049999999,0.6099698492462311,4,0,98.0,0.001
768,356116,1.669792652130127,2121,-71.78909312500001,0.2358592964824121,8,0,96.0,0.001
350,356237,0.8456989526748657,2319,-203.83354300000002,0.6517587939698493,4,0,87.5,0.001
754,356338,1.5312681198120117,1940,-128.964228,0.24978894472361812,8,0,94.25,0.001
324,356455,0.8876515030860901,2324,-48.6035445,0.6776281407035176,4,0,81.0,0.001
761,356565,1.7132091522216797,1941,-36.853527875,0.24282412060301506,8,0,95.125,0.001
328,356681,3.311706781387329,2425,-129.78424049999998,0.6736482412060301,4,0,82.0,0.001
909,356827,1.1118658781051636,2017,-51.73167112499999,0.09556783919597989,8,0,113.625,0.001
436,356933,4.4078779220581055,2573,-169.20450375,0.5661909547738695,4,0,109.0,0.001
376,357143,0.7076131701469421,2665,-116.89888525,0.6258894472361809,4,0,94.0,0.001
828,357256,0.5516865849494934,2103,-53.935798250000005,0.17616080402010048,8,0,103.5,0.001
309,357352,1.5723340511322021,2692,-102.89628025000002,0.6925527638190956,4,0,77.25,0.001
367,357591,4.752584457397461,2369,-153.37100525,0.6348442211055276,4,0,91.75,0.001
733,357683,2.315988540649414,2024,-86.52412325,0.2706834170854272,8,0,91.625,0.001
322,357805,1.2835749387741089,2275,-109.43751175,0.6796180904522613,4,0,80.5,0.001
700,357899,1.813821792602539,2034,-80.84954375,0.3035175879396985,8,0,87.5,0.001
409,358052,1.6874427795410156,2467,-55.4232275,0.5930552763819095,4,0,102.25,0.001
934,358183,1.2185008525848389,2000,-15.754431375000001,0.07069346733668336,8,0,116.75,0.001
372,358267,2.0533602237701416,1917,-99.1852335,0.6298693467336683,4,0,93.0,0.001
325,358481,2.5039780139923096,2656,-133.20410800000002,0.6766331658291458,4,0,81.25,0.001
675,358568,6.904848098754883,2277,-98.10021500000002,0.32839195979899494,8,0,84.375,0.001
310,358702,2.9681825637817383,2605,-70.88106825,0.6915577889447235,4,0,77.5,0.001
440,358959,0.964117169380188,2372,-143.80781125,0.5622110552763819,4,0,110.0,0.001
380,359169,7.161785125732422,2515,-103.573207,0.6219095477386936,4,0,95.0,0.001
775,359268,1.2019098997116089,1993,-61.593318499999995,0.22889447236180904,8,0,96.875,0.001
346,359386,4.0297160148620605,2253,-91.60809825,0.6557386934673367,4,0,86.5,0.001
676,359468,2.852529287338257,2056,-56.81703300000001,0.3273969849246231,8,0,84.5,0.001
285,359596,3.8027031421661377,2656,-104.76052275,0.7164321608040203,4,0,71.25,0.001
656,359688,2.1401290893554688,2111,-88.293481125,0.34729648241206024,8,0,82.0,0.001
400,359849,4.905714511871338,2382,-119.52952674999999,0.6020100502512562,4,0,100.0,0.001
793,359948,3.201749086380005,2038,-74.734065,0.21098492462311558,8,0,99.125,0.001
408,360076,2.212401866912842,1935,-95.02990275,0.5940502512562815,4,0,102.0,0.001
985,360221,1.4137969017028809,1776,-28.08112725,0.019949748743718576,8,0,123.125,0.001
360,360289,1.8779908418655396,2280,-131.7148995,0.6418090452261307,4,0,90.0,0.001
729,360382,0.9368102550506592,2103,-90.78441674999999,0.27466331658291465,8,0,91.125,0.001
399,360524,2.8240761756896973,2439,-122.99965900000001,0.603005025125628,4,0,99.75,0.001
772,360617,1.3335838317871094,2071,-72.826096,0.23187939698492466,8,0,96.5,0.001
328,360731,1.9975559711456299,2834,-80.20205575000001,0.6736482412060301,4,0,82.0,0.001
708,360826,0.8279845118522644,2193,-59.60273025,0.2955577889447236,8,0,88.5,0.001
376,360968,4.674821376800537,2405,-84.35756275,0.6258894472361809,4,0,94.0,0.001
771,361067,0.9485807418823242,2006,-64.4130725,0.2328743718592965,8,0,96.375,0.001
258,361164,0.6281483173370361,2850,-94.842207,0.7432964824120603,4,0,64.5,0.001
614,361253,4.267967224121094,2321,-62.087781750000005,0.3890854271356784,8,0,76.75,0.001
414,361428,1.535566806793213,2198,-171.45558875,0.5880804020100503,4,0,103.5,0.001
769,361517,0.65245521068573,2113,-93.376829625,0.23486432160804016,8,0,96.125,0.001
419,361654,2.253218173980713,2102,-131.82311024999998,0.5831055276381909,4,0,104.75,0.001
782,361745,1.0095808506011963,1995,-91.30406374999998,0.2219296482412061,8,0,97.75,0.001
328,361856,0.7728558778762817,2318,-96.32107975,0.6736482412060301,4,0,82.0,0.001
735,361958,1.2820990085601807,2078,-81.265654875,0.2686934673366834,8,0,91.875,0.001
409,362102,0.7085902690887451,2472,-85.04539575000001,0.5930552763819095,4,0,102.25,0.001
313,362303,2.029907464981079,2361,-85.58381750000001,0.6885728643216081,4,0,78.25,0.001
674,362393,2.0950844287872314,2028,-65.458252375,0.32938693467336677,8,0,84.25,0.001
397,362549,2.4070348739624023,2319,-128.250704,0.6049949748743719,4,0,99.25,0.001
845,362661,1.1866765022277832,1989,-72.170324625,0.15924623115577885,8,0,105.625,0.001
380,362769,1.9410064220428467,2289,-188.28880925,0.6219095477386936,4,0,95.0,0.001
758,362864,2.4038920402526855,1957,-102.605015875,0.24580904522613067,8,0,94.75,0.001
423,363005,2.639940023422241,2262,-79.13675875,0.5791256281407036,4,0,105.75,0.001
870,363117,0.6514137983322144,1998,-49.266028750000004,0.13437185929648243,8,0,108.75,0.001
414,363228,1.8319180011749268,2337,-77.54057549999999,0.5880804020100503,4,0,103.5,0.001
388,363446,2.59983229637146,2274,-107.53980175000001,0.6139497487437185,4,0,97.0,0.001
751,363537,4.44911527633667,2025,-71.1279275,0.2527738693467336,8,0,93.875,0.001
343,363660,1.899828314781189,2395,-97.09411425,0.6587236180904523,4,0,85.75,0.001
958,363814,5.811839580535889,1974,-34.190458,0.046814070351758885,8,0,119.75,0.001
416,363903,5.043562889099121,2452,-103.46554325,0.5860904522613066,4,0,104.0,0.001
406,364126,3.4711532592773438,2506,-69.73581999999999,0.5960402010050251,4,0,101.5,0.001
345,364336,0.5159105658531189,2557,-101.09188025,0.6567336683417087,4,0,86.25,0.001
715,364428,0.8492733240127563,2073,-71.551642375,0.28859296482412067,8,0,89.375,0.001
315,364553,0.686012327671051,2555,-112.82144525,0.6865829145728644,4,0,78.75,0.001
658,364639,0.5548108220100403,2210,-86.94838687500001,0.34530653266331657,8,0,82.25,0.001
367,364791,2.1090400218963623,2314,-133.663024,0.6348442211055276,4,0,91.75,0.001
698,364874,1.0068166255950928,2050,-87.59082587500001,0.3055075376884422,8,0,87.25,0.001
361,365015,1.7057592868804932,2459,-76.025321,0.6408140703517589,4,0,90.25,0.001
663,365090,1.2172755002975464,2169,-60.755357374999996,0.3403316582914573,8,0,82.875,0.001
307,365226,1.7170350551605225,2390,-107.91665325,0.6945427135678393,4,0,76.75,0.001
690,365322,0.5559667348861694,2061,-67.653477375,0.3134673366834172,8,0,86.25,0.001
386,365471,2.2202048301696777,2517,-167.769202,0.6159396984924623,4,0,96.5,0.001
774,365568,4.8028082847595215,2068,-94.1938835,0.22988944723618088,8,0,96.75,0.001
361,365690,1.1981433629989624,2615,-121.93547875,0.6408140703517589,4,0,90.25,0.001
751,365787,2.414283275604248,2094,-68.0096075,0.2527738693467336,8,0,93.875,0.001
401,365925,3.402890205383301,2187,-190.31298750000002,0.6010150753768844,4,0,100.25,0.001
766,366016,1.0305333137512207,1970,-115.316849375,0.23784924623115578,8,0,95.75,0.001
338,366134,1.4048213958740234,2564,-104.71433375,0.6636984924623115,4,0,84.5,0.001
741,366235,1.180976152420044,2108,-77.396783125,0.2627236180904523,8,0,92.625,0.001
369,366367,1.4335135221481323,2419,-66.636325,0.632854271356784,4,0,92.25,0.001
959,366514,2.049023389816284,2024,2.5848988750000004,0.04581909547738694,8,0,119.875,0.001
388,366596,1.3698155879974365,2301,-84.99880099999999,0.6139497487437185,4,0,97.0,0.001
865,366716,0.8760550618171692,2053,-49.784111874999994,0.13934673366834172,8,0,108.125,0.001
310,366802,3.8858673572540283,2741,-184.507741,0.6915577889447235,4,0,77.5,0.001
687,366896,1.4197485446929932,2201,-108.19212712500001,0.3164522613065327,8,0,85.875,0.001
376,367043,1.8355062007904053,2688,-163.29835225000002,0.6258894472361809,4,0,94.0,0.001
794,367148,0.8182045817375183,2059,-91.13157287499999,0.20998994974874374,8,0,99.25,0.001
361,367265,1.683058738708496,2487,-50.898745000000005,0.6408140703517589,4,0,90.25,0.001
412,367502,1.6638716459274292,2419,-139.43401024999997,0.5900703517587941,4,0,103.0,0.001
810,367602,2.5684800148010254,1993,-99.11831537500001,0.19407035175879395,8,0,101.25,0.001
439,367734,1.6980574131011963,2260,-66.407752,0.5632060301507538,4,0,109.75,0.001
818,367829,0.7089974284172058,2011,-56.119395375,0.18611055276381916,8,0,102.25,0.001
417,367954,1.4607502222061157,2458,-139.76737350000002,0.5850954773869346,4,0,104.25,0.001
400,368174,4.046090602874756,2268,-76.93448175,0.6020100502512562,4,0,100.0,0.001
786,368271,1.4471513032913208,2042,-50.95395775,0.21794974874371853,8,0,98.25,0.001
355,368388,0.6756669878959656,2101,-189.55124025,0.64678391959799,4,0,88.75,0.001
812,368502,2.9834699630737305,1920,-100.14320999999998,0.19208040201005017,8,0,101.5,0.001
305,368601,1.1999517679214478,2364,-158.04531624999998,0.6965326633165829,4,0,76.25,0.001
763,368715,3.1611921787261963,2070,-80.61060199999999,0.2408341708542714,8,0,95.375,0.001
356,368838,0.902486264705658,2610,-68.31811524999999,0.645788944723618,4,0,89.0,0.001
815,368953,0.8046844601631165,2013,-59.930322125,0.18909547738693466,8,0,101.875,0.001
373,369068,9.730047225952148,2454,-113.05131175,0.6288743718592965,4,0,93.25,0.001
667,369141,3.8173701763153076,2037,-74.251287125,0.3363517587939697,8,0,83.375,0.001
371,369292,1.0402814149856567,2712,-126.939121,0.6308643216080402,4,0,92.75,0.001
725,369381,1.005865216255188,2116,-78.23421125,0.278643216080402,8,0,90.625,0.001
355,369513,5.863673210144043,2428,-92.04545625,0.64678391959799,4,0,88.75,0.001
341,369735,1.3213555812835693,2478,-78.26615050000001,0.660713567839196,4,0,85.25,0.001
748,369836,1.3568761348724365,2177,-48.424133999999995,0.25575879396984924,8,0,93.5,0.001
352,369962,3.2691829204559326,2342,-143.68351275,0.6497688442211056,4,0,88.0,0.001
785,370071,6.6018147468566895,2080,-87.62388712500001,0.21894472361809048,8,0,98.125,0.001
478,370219,3.0322701930999756,2326,-55.035329250000004,0.5244020100502513,4,0,119.5,0.001
411,370427,1.5980838537216187,2336,-112.99229375,0.5910653266331658,4,0,102.75,0.001
790,370522,0.9649688601493835,2105,-64.218377375,0.21396984924623108,8,0,98.75,0.001
306,370626,2.838801145553589,2803,-96.890141,0.6955376884422111,4,0,76.5,0.001
705,370726,1.713686466217041,2242,-76.481386875,0.29854271356783924,8,0,88.125,0.001
418,370879,2.838935375213623,2566,-87.85689224999999,0.584100502512563,4,0,104.5,0.001
418,371104,1.8865609169006348,2414,-176.48048575,0.584100502512563,4,0,104.5,0.001
898,371224,1.3414521217346191,2030,-70.4049665,0.10651256281407029,8,0,112.25,0.001
410,371327,1.8512154817581177,2407,-128.55498775,0.5920603015075377,4,0,102.5,0.001
362,371540,4.2368574142456055,2495,-168.86719975,0.639819095477387,4,0,90.5,0.001
748,371636,0.9001398086547852,2147,-106.361843125,0.25575879396984924,8,0,93.5,0.001
379,371769,0.6036289930343628,2186,-169.99163825,0.6229045226130654,4,0,94.75,0.001
422,372005,1.4827892780303955,2275,-88.15295925,0.5801206030150754,4,0,105.5,0.001
830,372107,1.2809338569641113,1996,-40.209000875,0.1741708542713568,8,0,103.75,0.001
370,372217,4.300723075866699,2056,-119.64045575000002,0.6318592964824121,4,0,92.5,0.001
338,372434,3.637139081954956,2559,-111.76336675,0.6636984924623115,4,0,84.5,0.001
848,372561,1.8646796941757202,1999,-53.293155625000004,0.15626130653266335,8,0,106.0,0.001
372,372667,2.5895862579345703,2404,-203.558379,0.6298693467336683,4,0,93.0,0.001
309,372877,1.6660311222076416,2519,-162.48303900000002,0.6925527638190956,4,0,77.25,0.001
672,372967,2.9221367835998535,2080,-104.71701175000001,0.33137688442211055,8,0,84.0,0.001
312,373102,1.2404693365097046,2791,-138.052745,0.6895678391959799,4,0,78.0,0.001
699,373199,1.109419345855713,2105,-88.349319,0.30451256281407046,8,0,87.375,0.001
454,373363,2.1351613998413086,2495,-112.1919145,0.5482814070351759,4,0,113.5,0.001
418,373579,0.9708349108695984,2464,-65.55281224999999,0.584100502512563,4,0,104.5,0.001
833,373683,2.6542069911956787,1965,-28.525126749999995,0.1711859296482413,8,0,104.125,0.001
378,373794,0.6351454257965088,2293,-100.06142125,0.6238994974874372,4,0,94.5,0.001
998,373949,1.6256754398345947,1922,-23.209374249999993,0.01,8,0,124.75,0.001
406,374026,3.0485668182373047,2213,-174.6274885,0.5960402010050251,4,0,101.5,0.001
843,374135,1.210204005241394,2092,-90.154405625,0.16123618090452274,8,0,105.375,0.001
338,374234,0.8891070485115051,2474,-101.66359725000001,0.6636984924623115,4,0,84.5,0.001
890,374372,4.079610824584961,2020,-61.605305625,0.11447236180904519,8,0,111.25,0.001
471,374492,0.7232799530029297,2114,-175.0656615,0.5313668341708543,4,0,117.75,0.001
315,374678,1.5437527894973755,2346,-73.81744775000001,0.6865829145728644,4,0,78.75,0.001
653,374763,2.415872573852539,2023,-66.21562925,0.35028140703517585,8,0,81.625,0.001
341,374910,3.768048048019409,2411,-78.10798525,0.660713567839196,4,0,85.25,0.001
699,374999,3.2797129154205322,2027,-52.4720845,0.30451256281407046,8,0,87.375,0.001
307,375126,0.7819987535476685,2518,-76.13665375,0.6945427135678393,4,0,76.75,0.001
735,375233,1.1434783935546875,1957,-71.1248985,0.2686934673366834,8,0,91.875,0.001
374,375368,1.0864988565444946,2221,-147.84141599999998,0.6278793969849246,4,0,93.5,0.001
768,375466,0.7469506859779358,2050,-88.1604565,0.2358592964824121,8,0,96.0,0.001
389,375597,2.6105666160583496,2272,-91.0535305,0.6129547738693467,4,0,97.25,0.001
330,375807,2.001868724822998,2520,-88.92034425,0.6716582914572864,4,0,82.5,0.001
756,375913,1.2405577898025513,2192,-54.369189375,0.24779899497487434,8,0,94.5,0.001
327,376031,0.7696197032928467,2590,-106.6150725,0.6746432160804021,4,0,81.75,0.001
648,376111,1.6342107057571411,2159,-71.867956875,0.35525628140703525,8,0,81.0,0.001
404,376275,3.1424720287323,2707,-86.00108125,0.5980301507537689,4,0,101.0,0.001
827,376381,0.5976359844207764,2141,-49.251177999999996,0.17715577889447243,8,0,103.375,0.001
395,376498,0.7346559762954712,2358,-141.24284425,0.6069849246231156,4,0,98.75,0.001
803,376600,0.8214628100395203,1892,-72.61734525000001,0.2010351758793969,8,0,100.375,0.001
431,376732,2.201343059539795,2523,-81.1518095,0.5711658291457286,4,0,107.75,0.001
856,376838,1.0866554975509644,1996,-42.294517625,0.14830150753768845,8,0,107.0,0.001
380,376944,4.111387252807617,2220,-86.97379199999999,0.6219095477386936,4,0,95.0,0.001
812,377052,10.990468978881836,1985,-55.49072625,0.19208040201005017,8,0,101.5,0.001
411,377177,1.1057108640670776,2241,-102.5468775,0.5910653266331658,4,0,102.75,0.001
342,377385,0.5113406181335449,2529,-110.18239374999999,0.6597185929648239,4,0,85.5,0.001
337,377609,2.964449644088745,2355,-128.548441,0.6646934673366834,4,0,84.25,0.001
424,377855,1.5205782651901245,2377,-143.32855,0.5781306532663317,4,0,106.0,0.001
972,377992,1.3268864154815674,1934,-51.478356874999996,0.03288442211055287,8,0,121.5,0.001
317,378054,0.8669830560684204,2406,-83.59075874999999,0.6845929648241207,4,0,79.25,0.001
702,378150,4.0738983154296875,2025,-66.54309587499999,0.30152763819095485,8,0,87.75,0.001
318,378279,2.7299540042877197,2454,-121.73518250000001,0.6835979899497486,4,0,79.5,0.001
937,378434,1.5520118474960327,1921,-55.979979,0.06770854271356774,8,0,117.125,0.001
377,378519,0.7063999772071838,2168,-62.38052775,0.6248944723618091,4,0,94.25,0.001
769,378617,1.1869149208068848,1996,-51.130855249999996,0.23486432160804016,8,0,96.125,0.001
342,378735,2.626037836074829,2505,-136.196528,0.6597185929648239,4,0,85.5,0.001
789,378847,1.6072496175765991,2029,-83.477585,0.21496482412060292,8,0,98.625,0.001
348,378961,4.5546159744262695,2337,-125.71049325,0.6537487437185929,4,0,87.0,0.001
665,379041,0.7966538667678833,2058,-79.0872545,0.3383417085427136,8,0,83.125,0.001
357,379189,2.4634976387023926,2337,-168.31527975000003,0.6447939698492462,4,0,89.25,0.001
677,379269,2.264624834060669,2076,-104.881769375,0.32640201005025127,8,0,84.625,0.001
364,379415,0.9062277674674988,2283,-118.97864824999999,0.6378291457286431,4,0,91.0,0.001
385,379646,1.6565358638763428,2302,-93.93294325,0.6169346733668342,4,0,96.25,0.001
745,379736,0.834801435470581,1918,-50.127479875,0.25874371859296474,8,0,93.125,0.001
420,379879,0.690764844417572,2396,-93.1700915,0.5821105527638191,4,0,105.0,0.001
899,379999,1.8954254388809204,1992,-42.817808375,0.10551758793969856,8,0,112.375,0.001
333,380083,4.945903301239014,2605,-196.997572,0.6686733668341709,4,0,83.25,0.001
679,380169,0.6230253577232361,2093,-126.312796625,0.3244120603015075,8,0,84.875,0.001
402,380325,1.8678834438323975,2327,-137.7294845,0.6000201005025125,4,0,100.5,0.001
769,380417,0.7130694389343262,2033,-82.219299,0.23486432160804016,8,0,96.125,0.001
345,380536,0.6110908389091492,2231,-98.303661,0.6567336683417087,4,0,86.25,0.001
728,380631,1.2418708801269531,2020,-52.173275875,0.2756582914572864,8,0,91.0,0.001
392,380772,3.4061646461486816,2437,-165.9085455,0.6099698492462311,4,0,98.0,0.001
783,380870,0.6047481894493103,2020,-93.19188625,0.22093467336683414,8,0,97.875,0.001
317,380979,1.1224887371063232,2530,-103.92189275,0.6845929648241207,4,0,79.25,0.001
806,381101,2.422644853591919,1958,-89.73800075,0.19805025125628128,8,0,100.75,0.001
414,381228,2.990774393081665,2293,-93.18249225,0.5880804020100503,4,0,103.5,0.001
421,381455,3.8757076263427734,2403,-76.365232,0.5811155778894472,4,0,105.25,0.001
