time/total_timesteps,train/n_updates,train/entropy_loss,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/policy_loss
500,313099,-0.16479414701461792,0.3353571891784668,1244,,0.9726108312606812,0,100,,0.001,0.04079316556453705
1000,313199,-0.09962579607963562,0.23193447291851044,1280,-39.73587,0.7232420444488525,0,200,1000.0,0.001,-0.182102233171463
500,313299,-0.20095404982566833,1.027588129043579,1209,,0.4070582985877991,0,100,,0.001,-0.6330746412277222
1000,313399,-0.286086767911911,4.86342716217041,1249,-46.126241,0.4178426265716553,0,200,1000.0,0.001,0.47316694259643555
500,313499,-0.27184295654296875,0.022354276850819588,1247,,0.9866715669631958,0,100,,0.001,-0.07287661731243134
1000,313599,-0.2785227596759796,0.2864874303340912,1234,142.119866,0.8673511743545532,0,200,629.0,0.001,0.052475206553936005
500,313699,-0.22997251152992249,0.13609746098518372,1238,,0.9841113090515137,0,100,,0.001,-0.034237366169691086
1000,313799,-0.47611260414123535,0.05006525665521622,1264,-19.733118,0.9913967251777649,0,200,1000.0,0.001,-0.21217676997184753
500,313899,-0.004821373615413904,12.227323532104492,1238,,-1.2243549823760986,0,100,,0.001,-0.001389569602906704
1000,313999,-0.1521904319524765,0.03857024759054184,1254,-36.543235,0.9818587899208069,0,200,1000.0,0.001,-0.0074148825369775295
500,314099,-1.1065649264951904e-13,267.80474853515625,1184,,-22.357097625732422,0,100,,0.001,-0.0
1000,314199,-0.08285678923130035,0.13687166571617126,1213,186.926526,0.9512283802032471,0,200,614.0,0.001,-0.004471741616725922
500,314299,-0.6602266430854797,0.7394390106201172,1233,,0.42176008224487305,0,100,,0.001,0.6076975464820862
1000,314399,-0.32615044713020325,0.07639173418283463,1222,142.098427,0.9834083318710327,0,200,632.0,0.001,-0.047748249024152756
500,314499,-0.16933825612068176,11.0908784866333,1198,-89.300279,-0.02514183521270752,0,100,165.0,0.001,-0.13926179707050323
1000,314599,-0.21847502887248993,0.6695868968963623,1205,-89.300279,-0.05337321758270264,0,200,165.0,0.001,0.018170947209000587
500,314699,-0.2299131602048874,1.288299798965454,1229,-42.27393,0.6640918850898743,0,100,351.0,0.001,-0.06151196360588074
1000,314799,-0.1524246633052826,0.2629197835922241,1245,-71.93102733333335,0.8111306428909302,0,200,295.3333333333333,0.001,0.0020544971339404583
500,314899,-0.2836448550224304,0.013118132948875427,1198,,0.9792558550834656,0,100,,0.001,0.005612693727016449
1000,314999,-0.3236936926841736,0.8061016798019409,1225,-41.844044,0.764133095741272,0,200,1000.0,0.001,0.39898160099983215
500,315099,-0.17264966666698456,1.3921356201171875,1242,,0.9773154854774475,0,100,,0.001,0.08149542659521103
1000,315199,-0.24364881217479706,0.1860973834991455,1242,192.914338,0.932269811630249,0,200,556.0,0.001,0.036720745265483856
500,315299,-0.38149070739746094,0.21428418159484863,1218,-44.981553,0.9370922446250916,0,100,402.0,0.001,-0.17560085654258728
1000,315399,-0.5691888928413391,0.6669764518737793,1252,59.624768,0.8227190971374512,0,200,480.5,0.001,0.24923184514045715
500,315499,-9.001664875540882e-05,0.2126166820526123,1274,,0.015772342681884766,0,100,,0.001,-2.799073172354838e-06
1000,315599,-0.156428262591362,1.2714707851409912,1260,205.112802,0.9497444033622742,0,200,705.0,0.001,-0.0438900962471962
500,315699,-0.006272540427744389,0.001920679584145546,1294,,-0.006908297538757324,0,100,,0.001,3.0218667234294116e-05
1000,315799,-0.0341319739818573,0.37611499428749084,1304,37.8316645,0.794398307800293,0,200,444.5,0.001,-0.20272895693778992
500,315899,-1.2516375136328861e-06,0.9256596565246582,1255,,0.29973071813583374,0,100,,0.001,-0.0
1000,315999,-0.19321350753307343,1.3701574802398682,1275,133.377374,-0.014278411865234375,0,200,537.0,0.001,-0.14957714080810547
500,316099,-0.5921245813369751,10.421745300292969,1221,,-1.2317614555358887,0,100,,0.001,3.9097771644592285
1000,316199,-0.27208882570266724,0.05102887004613876,1260,-103.451932,0.8921146392822266,0,200,1000.0,0.001,-0.019635947421193123
500,316299,-0.2557094693183899,0.9485875368118286,1276,175.694029,0.7777845859527588,0,100,467.0,0.001,-0.10530690848827362
1000,316399,-0.22578759491443634,0.027078777551651,1236,175.694029,0.9759030342102051,0,200,467.0,0.001,0.03175335377454758
500,316499,-0.2288462221622467,0.17016084492206573,1296,-111.6212065,0.9894636273384094,0,100,170.5,0.001,0.1443200558423996
1000,316599,-0.0003265875275246799,0.0223412923514843,1261,-111.6212065,-0.0010106563568115234,0,200,170.5,0.001,-3.8778953239670955e-06
500,316699,-0.3973897099494934,0.02666228637099266,1224,193.089577,0.9869952201843262,0,100,321.0,0.001,-0.06851090490818024
1000,316799,-0.07575592398643494,0.013503558933734894,1241,179.97699649999998,0.9921611547470093,0,200,365.5,0.001,-0.0035947547294199467
500,316899,-0.313716322183609,0.8153508305549622,1265,,0.355762779712677,0,100,,0.001,-0.2092151641845703
1000,316999,-0.14008712768554688,1.9769518375396729,1249,-21.265262,0.6187772750854492,0,200,1000.0,0.001,0.08275695145130157
500,317099,-0.04708690568804741,0.17456786334514618,1254,-105.975017,0.7990362048149109,0,100,140.0,0.001,-0.0018616970628499985
1000,317199,-0.3043021559715271,0.040357209742069244,1260,-105.975017,0.9929214119911194,0,200,140.0,0.001,0.054546795785427094
500,317299,-0.17739041149616241,1.0133106708526611,1230,,0.6409478187561035,0,100,,0.001,0.39256468415260315
1000,317399,-0.21519100666046143,0.2620164752006531,1230,161.618449,0.8248668313026428,0,200,660.0,0.001,-0.069002166390419
500,317499,-2.3435359555734614e-12,0.046597953885793686,1220,,-0.5718610286712646,0,100,,0.001,-0.0
