rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/n_updates,train/loss,train/learning_rate
0.7990150753768844,8,0,202,25.25,3621,25.25,222775,0.13954420387744904,0.001
0.7034974874371859,12,0,298,24.833333333333332,2883,24.833333333333332,222799,0.06876019388437271,0.001
0.5850954773869346,16,0,417,26.0625,2553,26.0625,222829,0.024424433708190918,0.001
0.497537688442211,20,0,505,25.25,2394,25.25,222851,0.3744759261608124,0.001
0.17516582914572865,24,0,829,34.541666666666664,2126,34.541666666666664,222932,0.16533660888671875,0.001
0.9273668341708543,4,0,73,18.25,14953,18.25,222975,1.0287483930587769,0.001
0.8567236180904523,8,0,144,18.0,4821,18.0,222985,0.9412103295326233,0.001
0.7830954773869347,12,0,218,18.166666666666668,3171,18.166666666666668,223004,0.011467698961496353,0.001
0.6756381909547737,16,0,326,20.375,2660,20.375,223031,0.12591871619224548,0.001
0.6149447236180905,20,0,387,19.35,2334,19.35,223046,0.22575071454048157,0.001
0.5423115577889448,24,0,460,19.166666666666668,2220,19.166666666666668,223064,0.16381587088108063,0.001
0.3781407035175879,28,0,625,22.321428571428573,2105,22.321428571428573,223106,0.031823866069316864,0.001
0.31545728643216087,32,0,688,21.5,2094,21.5,223121,0.2563958764076233,0.001
0.2567537688442211,36,0,747,20.75,2073,20.75,223136,0.055177975445985794,0.001
0.908462311557789,4,0,92,23.0,28590,23.0,223200,0.8250141143798828,0.001
0.8537386934673367,8,0,147,18.375,5286,18.375,223211,0.07676307111978531,0.001
0.7631959798994975,12,0,238,19.833333333333332,3355,19.833333333333332,223234,0.2359459549188614,0.001
0.6656884422110552,16,0,336,21.0,2933,21.0,223258,0.013637008145451546,0.001
0.5870854271356784,20,0,415,20.75,2705,20.75,223278,0.02597362920641899,0.001
0.47365829145728644,24,0,529,22.041666666666668,2512,22.041666666666668,223307,0.2834658622741699,0.001
0.3592361809045226,28,0,644,23.0,2394,23.0,223335,0.08266180008649826,0.001
0.2676984924623116,32,0,736,23.0,2348,23.0,223358,0.3190925121307373,0.001
0.03487437185929654,36,0,970,26.944444444444443,2195,26.944444444444443,223417,0.2360590100288391,0.001
0.9313467336683418,4,0,69,17.25,8721,17.25,223425,0.07287590950727463,0.001
0.829859296482412,8,0,171,21.375,3938,21.375,223442,0.5769959688186646,0.001
0.731356783919598,12,0,270,22.5,3566,22.5,223467,0.2015383541584015,0.001
0.6706633165829146,16,0,331,20.6875,3021,20.6875,223482,0.14159780740737915,0.001
0.597035175879397,20,0,405,20.25,2615,20.25,223501,0.08985533565282822,0.001
0.5134572864321608,24,0,489,20.375,2383,20.375,223522,0.1439269483089447,0.001
0.4457989949748743,28,0,557,19.892857142857142,2373,19.892857142857142,223539,0.1011664867401123,0.001
0.37217085427135677,32,0,631,19.71875,2303,19.71875,223557,0.46300825476646423,0.001
0.22590954773869343,36,0,778,21.61111111111111,2262,21.61111111111111,223594,0.1570674031972885,0.001
0.10651256281407029,40,0,898,22.45,2197,22.45,223624,0.009637092240154743,0.001
0.9243819095477387,4,0,76,19.0,342273571680157696,19.0,223650,0.05264173448085785,0.001
0.8557286432160804,8,0,145,18.125,4799,18.125,223661,0.1527692824602127,0.001
0.7482713567839197,12,0,253,21.083333333333332,3100,21.083333333333332,223688,1.0428801774978638,0.001
0.5880804020100503,16,0,414,25.875,2169,25.875,223728,0.1441732794046402,0.001
0.4567437185929648,20,0,546,27.3,2075,27.3,223761,0.2568472921848297,0.001
0.35625125628140697,24,0,647,26.958333333333332,2055,26.958333333333332,223786,0.4431190490722656,0.001
0.21297487437185925,28,0,791,28.25,2016,28.25,223822,0.19018369913101196,0.001
0.9303517587939698,4,0,70,17.5,4464,17.5,223875,0.28376442193984985,0.001
0.8308542713567839,8,0,170,21.25,2582,21.25,223892,0.017498571425676346,0.001
0.7413065326633166,12,0,260,21.666666666666668,2187,21.666666666666668,223914,0.17485851049423218,0.001
0.6418090452261307,16,0,360,22.5,2129,22.5,223939,0.069187693297863,0.001
0.5622110552763819,20,0,440,22.0,2028,22.0,223959,0.07298706471920013,0.001
0.4965427135678392,24,0,506,21.083333333333332,2020,21.083333333333332,223976,0.1776457577943802,0.001
0.3323718592964824,28,0,671,23.964285714285715,2038,23.964285714285715,224017,0.06843788921833038,0.001
0.23187939698492466,32,0,772,24.125,2059,24.125,224042,0.0683143362402916,0.001
0.9393065326633167,4,0,61,15.25,274719577269600256,15.25,224100,0.13870224356651306,0.001
0.8636884422110553,8,0,137,17.125,5323,17.125,224109,0.06196087598800659,0.001
0.7840904522613066,12,0,217,18.083333333333332,3398,18.083333333333332,224129,0.6792336106300354,0.001
0.6945427135678393,16,0,307,19.1875,2774,19.1875,224151,0.05604404956102371,0.001
0.6089748743718593,20,0,393,19.65,2543,19.65,224173,0.012259399518370628,0.001
0.4965427135678392,24,0,506,21.083333333333332,2396,21.083333333333332,224201,0.6145108342170715,0.001
0.3970452261306532,28,0,606,21.642857142857142,2308,21.642857142857142,224226,0.15485017001628876,0.001
0.32839195979899494,32,0,675,21.09375,2264,21.09375,224243,0.03634454309940338,0.001
0.24282412060301506,36,0,761,21.13888888888889,2200,21.13888888888889,224265,0.12045728415250778,0.001
0.9094572864321608,4,0,91,22.75,19976,22.75,224325,0.04899730160832405,0.001
0.8189145728643217,8,0,182,22.75,3583,22.75,224345,1.2632665634155273,0.001
0.709467336683417,12,0,292,24.333333333333332,2922,24.333333333333332,224372,0.4141009449958801,0.001
0.6159396984924623,16,0,386,24.125,2688,24.125,224396,0.08140548318624496,0.001
0.5562412060301508,20,0,446,22.3,2543,22.3,224411,0.12275847792625427,0.001
0.4706733668341708,24,0,532,22.166666666666668,2387,22.166666666666668,224432,0.16903506219387054,0.001
0.31844221105527637,28,0,685,24.464285714285715,2261,24.464285714285715,224471,0.974555492401123,0.001
0.9094572864321608,4,0,91,22.75,409827566090715136,22.75,224550,0.07873710244894028,0.001
0.8447839195979899,8,0,156,19.5,4270,19.5,224563,0.15130871534347534,0.001
0.7602110552763819,12,0,241,20.083333333333332,3013,20.083333333333332,224585,0.45596060156822205,0.001
0.6806130653266331,16,0,321,20.0625,2734,20.0625,224605,0.1514609307050705,0.001
0.6059899497487438,20,0,396,19.8,2569,19.8,224623,0.13460101187229156,0.001
0.5035075376884421,24,0,499,20.791666666666668,2449,20.791666666666668,224649,0.2823088765144348,0.001
0.38809045226130656,28,0,615,21.964285714285715,2351,21.964285714285715,224678,0.2746232748031616,0.001
0.11845226130653264,32,0,886,27.6875,2208,27.6875,224746,0.15059955418109894,0.001
0.8965226130653267,4,0,104,26.0,33585,26.0,224775,0.05768359452486038,0.001
0.8218994974874372,8,0,179,22.375,3600,22.375,224794,0.5562508702278137,0.001
0.7034974874371859,12,0,298,24.833333333333332,2631,24.833333333333332,224824,0.0964163988828659,0.001
0.5831055276381909,16,0,419,26.1875,2464,26.1875,224854,0.46382108330726624,0.001
0.46370854271356776,20,0,539,26.95,2307,26.95,224884,0.04743514955043793,0.001
0.37217085427135677,24,0,631,26.291666666666668,2246,26.291666666666668,224907,0.022093622013926506,0.001
0.06372864321608052,28,0,941,33.607142857142854,2063,33.607142857142854,224985,0.16715696454048157,0.001
0.8975175879396985,4,0,103,25.75,463870761619161088,25.75,225000,0.22309157252311707,0.001
0.7462814070351759,8,0,255,31.875,2964,31.875,225038,0.016232654452323914,0.001
0.6059899497487438,12,0,396,33.0,2581,33.0,225073,0.10943207144737244,0.001
0.42788944723618094,16,0,575,35.9375,2274,35.9375,225118,0.08826790750026703,0.001
0.19407035175879395,20,0,810,40.5,2158,40.5,225177,0.16583339869976044,0.001
0.9194070351758794,4,0,81,20.25,27028,20.25,225225,0.4612641930580139,0.001
0.8557286432160804,8,0,145,18.125,4630,18.125,225236,0.08042624592781067,0.001
0.7353366834170854,12,0,266,22.166666666666668,2977,22.166666666666668,225266,0.8961417078971863,0.001
0.5950452261306532,16,0,407,25.4375,2651,25.4375,225301,0.021262438967823982,0.001
0.505497487437186,20,0,497,24.85,2461,24.85,225324,0.3405991494655609,0.001
0.4268944723618091,24,0,576,24.0,2482,24.0,225343,0.41303887963294983,0.001
0.34729648241206024,28,0,656,23.428571428571427,2349,23.428571428571427,225363,0.22502687573432922,0.001
0.264713567839196,32,0,739,23.09375,2377,23.09375,225384,0.11281408369541168,0.001
0.1333768844221106,36,0,871,24.194444444444443,2235,24.194444444444443,225417,0.14111585915088654,0.001
0.9114472361809045,4,0,89,22.25,400820366835974144,22.25,225450,0.06455565243959427,0.001
0.8109547738693468,8,0,190,23.75,3276,23.75,225472,0.12284666299819946,0.001
0.7363316582914572,12,0,265,22.083333333333332,2802,22.083333333333332,225491,0.018020393326878548,0.001
0.5562412060301508,16,0,446,27.875,2397,27.875,225536,0.11268605291843414,0.001
0.4428140703517588,20,0,560,28.0,2396,28.0,225564,0.06479872763156891,0.001
0.31545728643216087,24,0,688,28.666666666666668,2289,28.666666666666668,225596,0.16313289105892181,0.001
0.21894472361809048,28,0,785,28.035714285714285,2279,28.035714285714285,225621,0.021936597302556038,0.001
0.08163819095477376,32,0,923,28.84375,2180,28.84375,225655,0.5347980260848999,0.001
0.893537688442211,4,0,107,26.75,13251,26.75,225676,0.019696896895766258,0.001
0.8029949748743719,8,0,198,24.75,2727,24.75,225699,0.00741080055013299,0.001
0.667678391959799,12,0,334,27.833333333333332,2373,27.833333333333332,225733,0.19368094205856323,0.001
0.5771356783919598,16,0,425,26.5625,2298,26.5625,225756,1.1227140426635742,0.001
0.5005226130653266,20,0,502,25.1,2317,25.1,225775,0.2648833394050598,0.001
0.30650251256281413,24,0,697,29.041666666666668,2237,29.041666666666668,225824,0.34371113777160645,0.001
0.9164221105527639,4,0,84,21.0,378302368699121664,21.0,225900,0.7669821977615356,0.001
0.8408040201005025,8,0,160,20.0,4475,20.0,225914,0.24498142302036285,0.001
0.7562311557788945,12,0,245,20.416666666666668,3144,20.416666666666668,225936,0.18533535301685333,0.001
0.6617085427135678,16,0,340,21.25,2634,21.25,225959,1.315247893333435,0.001
0.5224120603015076,20,0,480,24.0,2563,24.0,225994,0.1497153341770172,0.001
0.3701809045226131,24,0,633,26.375,2392,26.375,226033,0.04731977730989456,0.001
0.21396984924623108,28,0,790,28.214285714285715,2204,28.214285714285715,226072,0.02774013951420784,0.001
0.06671356783919613,32,0,938,29.3125,2140,29.3125,226109,0.41081225872039795,0.001
0.9592060301507537,4,0,41,10.25,184647584722190336,10.25,226125,0.09229833632707596,0.001
0.8577185929648241,8,0,143,17.875,4732,17.875,226135,1.223706603050232,0.001
0.767175879396985,12,0,234,19.5,3395,19.5,226158,0.13931477069854736,0.001
0.6587236180904523,16,0,343,21.4375,2598,21.4375,226185,0.5118230581283569,0.001
0.5502713567839197,20,0,452,22.6,2499,22.6,226212,0.1771472692489624,0.001
0.45773869346733664,24,0,545,22.708333333333332,2404,22.708333333333332,226236,0.016032131388783455,0.001
0.24978894472361812,28,0,754,26.928571428571427,2240,26.928571428571427,226288,0.15562699735164642,0.001
0.09457286432160805,32,0,910,28.4375,2189,28.4375,226327,0.08206050843000412,0.001
0.9363216080402009,4,0,64,16.0,288230376151711744,16.0,226350,0.097418874502182,0.001
0.858713567839196,8,0,142,17.75,5275,17.75,226360,0.01575051061809063,0.001
0.7472763819095477,12,0,254,21.166666666666668,3136,21.166666666666668,226388,0.08496751636266708,0.001
0.6696683417085426,16,0,332,20.75,2762,20.75,226407,0.03200635686516762,0.001
0.5333567839195981,20,0,469,23.45,2608,23.45,226442,0.14243994653224945,0.001
0.4517688442211055,24,0,551,22.958333333333332,2412,22.958333333333332,226462,0.12790988385677338,0.001
0.37416080402010055,28,0,629,22.464285714285715,2433,22.464285714285715,226482,0.21872484683990479,0.001
0.2119798994974874,32,0,792,24.75,2245,24.75,226522,0.12329097837209702,0.001
0.9144321608040201,4,0,86,21.5,387309567953862656,21.5,226575,0.0514325350522995,0.001
0.8109547738693468,8,0,190,23.75,3301,23.75,226597,0.8947163820266724,0.001
0.7204120603015075,12,0,281,23.416666666666668,2943,23.416666666666668,226620,0.5114645957946777,0.001
0.512462311557789,16,0,490,30.625,2362,30.625,226672,0.059593282639980316,0.001
0.4030150753768844,20,0,600,30.0,2340,30.0,226699,0.21011002361774445,0.001
0.21396984924623108,24,0,790,32.916666666666664,2162,32.916666666666664,226747,0.09212428331375122,0.001
0.9412964824120603,4,0,59,14.75,27357,14.75,226800,0.2132004052400589,0.001
0.8776180904522612,8,0,123,15.375,8302,15.375,226805,0.14149275422096252,0.001
0.709467336683417,12,0,292,24.333333333333332,2969,24.333333333333332,226847,0.019442886114120483,0.001
0.6447939698492462,16,0,357,22.3125,2679,22.3125,226864,0.11055991798639297,0.001
0.5373366834170854,20,0,465,23.25,2392,23.25,226891,0.8012343049049377,0.001
0.42291457286432166,24,0,580,24.166666666666668,2389,24.166666666666668,226919,0.14893479645252228,0.001
0.26968844221105526,28,0,734,26.214285714285715,2271,26.214285714285715,226958,0.05732112377882004,0.001
0.10352763819095467,32,0,901,28.15625,2162,28.15625,227000,0.03140171989798546,0.001
0.9114472361809045,4,0,89,22.25,400820366835974144,22.25,227025,0.06142212077975273,0.001
0.8348341708542713,8,0,166,20.75,3378,20.75,227041,0.18503537774085999,0.001
0.7403115577889448,12,0,261,21.75,2196,21.75,227065,0.008300205692648888,0.001
0.6597185929648239,16,0,342,21.375,2104,21.375,227085,0.34247449040412903,0.001
0.392070351758794,20,0,611,30.55,2116,30.55,227152,0.014526723884046078,0.001
0.09656281407035172,24,0,908,37.833333333333336,2024,37.833333333333336,227226,0.15974199771881104,0.001
0.9323417085427135,4,0,68,17.0,4266,17.0,227250,0.11414704471826553,0.001
0.8527437185929648,8,0,148,18.5,3541,18.5,227261,0.09462221711874008,0.001
0.7442914572864321,12,0,257,21.416666666666668,2613,21.416666666666668,227289,0.02752499282360077,0.001
0.6159396984924623,16,0,386,24.125,2608,24.125,227321,0.032333582639694214,0.001
0.5582311557788946,20,0,444,22.2,2475,22.2,227335,0.02188759297132492,0.001
0.33734673366834167,24,0,666,27.75,2233,27.75,227391,0.7228427529335022,0.001
0.2657085427135679,28,0,738,26.357142857142858,2294,26.357142857142858,227409,0.051392652094364166,0.001
0.06472361809045224,32,0,940,29.375,2162,29.375,227459,0.23938238620758057,0.001
0.8766231155778894,4,0,124,31.0,5843,31.0,227480,0.09142332524061203,0.001
0.8000100502512563,8,0,201,25.125,3031,25.125,227500,0.049002401530742645,0.001
0.6597185929648239,12,0,342,28.5,2486,28.5,227535,0.05042630061507225,0.001
0.5801206030150754,16,0,422,26.375,2487,26.375,227555,0.021721163764595985,0.001
0.44679396984924624,20,0,556,27.8,2388,27.8,227588,0.20400293171405792,0.001
0.37117587939698493,24,0,632,26.333333333333332,2390,26.333333333333332,227607,0.023048194125294685,0.001
0.18511557788944732,28,0,819,29.25,2182,29.25,227654,0.26779279112815857,0.001
0.9253768844221106,4,0,75,18.75,337769972052787200,18.75,227700,0.061674196273088455,0.001
0.8457788944723618,8,0,155,19.375,3648,19.375,227713,0.07119406014680862,0.001
0.7482713567839197,12,0,253,21.083333333333332,2809,21.083333333333332,227738,0.08111246675252914,0.001
0.6547437185929649,16,0,347,21.6875,2565,21.6875,227761,0.10035890340805054,0.001
0.5234070351758795,20,0,479,23.95,2311,23.95,227794,0.059090506285429,0.001
0.4706733668341708,24,0,532,22.166666666666668,2298,22.166666666666668,227807,0.19094598293304443,0.001
0.3940603015075378,28,0,609,21.75,2313,21.75,227827,0.2223646640777588,0.001
0.3244120603015075,32,0,679,21.21875,2184,21.21875,227844,0.016813017427921295,0.001
0.12641206030150753,36,0,878,24.38888888888889,2162,24.38888888888889,227894,0.4941042959690094,0.001
0.9104522613065327,4,0,90,22.5,405323966463344640,22.5,227925,0.01948106288909912,0.001
0.8308542713567839,8,0,170,21.25,3175,21.25,227942,0.3447640538215637,0.001
0.7462814070351759,12,0,255,21.25,2501,21.25,227963,0.12277544289827347,0.001
0.6527537688442211,16,0,349,21.8125,2538,21.8125,227987,0.022317571565508842,0.001
0.5642010050251256,20,0,438,21.9,2370,21.9,228009,1.6314994096755981,0.001
0.5025125628140703,24,0,500,20.833333333333332,2311,20.833333333333332,228024,0.102709099650383,0.001
0.3861005025125628,28,0,617,22.035714285714285,2205,22.035714285714285,228054,0.09626828879117966,0.001
0.30749748743718597,32,0,696,21.75,2234,21.75,228073,0.2386055886745453,0.001
0.16720603015075375,36,0,837,23.25,2175,23.25,228109,0.2042335867881775,0.001
0.9283618090452261,4,0,72,18.0,324259173170675712,18.0,228150,0.37071388959884644,0.001
0.8447839195979899,8,0,156,19.5,4203,19.5,228163,0.16114652156829834,0.001
0.7840904522613066,12,0,217,18.083333333333332,3161,18.083333333333332,228179,0.1019594743847847,0.001
0.6258894472361809,16,0,376,23.5,2615,23.5,228218,0.18133601546287537,0.001
0.5572361809045225,20,0,445,22.25,2494,22.25,228236,0.01870768889784813,0.001
0.4477889447236181,24,0,555,23.125,2316,23.125,228263,0.1065201461315155,0.001
0.35227135678391963,28,0,651,23.25,2228,23.25,228287,0.7701887488365173,0.001
0.29356783919597995,32,0,710,22.1875,2088,22.1875,228302,0.5472655296325684,0.001
0.12641206030150753,36,0,878,24.38888888888889,1950,24.38888888888889,228344,0.7272706031799316,0.001
0.8835879396984925,4,0,117,29.25,7272,29.25,228379,0.019192343577742577,0.001
0.7651859296482413,8,0,236,29.5,2549,29.5,228408,0.0949639081954956,0.001
0.6965326633165829,12,0,305,25.416666666666668,2459,25.416666666666668,228426,0.3534530997276306,0.001
0.5910653266331658,16,0,411,25.6875,2192,25.6875,228452,0.1335201859474182,0.001
0.4826130653266332,20,0,520,26.0,2176,26.0,228479,0.025967322289943695,0.001
0.3910753768844222,24,0,612,25.5,2167,25.5,228502,0.15117277204990387,0.001
0.2836180904522613,28,0,720,25.714285714285715,2082,25.714285714285715,228529,0.6944575309753418,0.001
0.23685427135678383,32,0,767,23.96875,2120,23.96875,228541,0.08176165819168091,0.001
0.8597085427135678,4,0,141,35.25,5228,35.25,228610,0.09869255125522614,0.001
0.7413065326633166,8,0,260,32.5,3210,32.5,228639,0.08435223996639252,0.001
0.6587236180904523,12,0,343,28.583333333333332,2823,28.583333333333332,228660,0.018062321469187737,0.001
0.5383316582914572,16,0,464,29.0,2560,29.0,228690,0.12182320654392242,0.001
0.4517688442211055,20,0,551,27.55,2493,27.55,228712,0.5786013007164001,0.001
0.29356783919597995,24,0,710,29.583333333333332,2369,29.583333333333332,228752,0.028078701347112656,0.001
0.9313467336683418,4,0,69,17.25,310748374288564224,17.25,228825,0.056639816612005234,0.001
0.8706532663316583,8,0,130,16.25,4904,16.25,228832,0.1879648119211197,0.001
0.7622010050251257,12,0,239,19.916666666666668,3228,19.916666666666668,228859,0.021850071847438812,0.001
0.6428040201005025,16,0,359,22.4375,2959,22.4375,228889,0.04713371396064758,0.001
0.5452964824120603,20,0,457,22.85,2452,22.85,228914,0.04089311510324478,0.001
0.4378391959798996,24,0,565,23.541666666666668,2416,23.541666666666668,228941,0.03616977110505104,0.001
0.34232160804020095,28,0,661,23.607142857142858,2297,23.607142857142858,228965,0.6827093362808228,0.001
0.22391959798994976,32,0,780,24.375,2275,24.375,228994,0.08625444024801254,0.001
0.9373165829145729,4,0,63,15.75,7269,15.75,229050,0.04586110636591911,0.001
0.8109547738693468,8,0,190,23.75,3517,23.75,229072,0.09381593763828278,0.001
0.7492663316582915,12,0,252,21.0,2928,21.0,229087,0.09127844870090485,0.001
0.6358391959798995,16,0,366,22.875,2596,22.875,229116,0.06957189738750458,0.001
0.47962814070351756,20,0,523,26.15,2437,26.15,229155,0.18163976073265076,0.001
0.3482914572864322,24,0,655,27.291666666666668,2356,27.291666666666668,229188,0.31824788451194763,0.001
0.24978894472361812,28,0,754,26.928571428571427,2211,26.928571428571427,229213,0.03001786395907402,0.001
0.12740703517587948,32,0,877,27.40625,2170,27.40625,229244,0.6956808567047119,0.001
0.9064723618090452,4,0,94,23.5,37441,23.5,229275,0.027086954563856125,0.001
0.8248844221105529,8,0,176,22.0,3863,22.0,229293,0.7947471737861633,0.001
0.7233969849246231,12,0,278,23.166666666666668,2869,23.166666666666668,229319,0.17408965528011322,0.001
0.6487738693467336,16,0,353,22.0625,2744,22.0625,229338,0.020838607102632523,0.001
0.5741507537688443,20,0,428,21.4,2670,21.4,229356,0.6032150387763977,0.001
0.48161809045226134,24,0,521,21.708333333333332,2512,21.708333333333332,229380,1.2462034225463867,0.001
0.3463015075376884,28,0,657,23.464285714285715,2294,23.464285714285715,229414,0.0777847021818161,0.001
0.9243819095477387,4,0,76,19.0,342273571680157696,19.0,229500,0.12409378588199615,0.001
0.8049849246231155,8,0,196,24.5,3782,24.5,229523,1.0361359119415283,0.001
0.6786231155778895,12,0,323,26.916666666666668,2803,26.916666666666668,229555,0.04956997185945511,0.001
0.6049949748743719,16,0,397,24.8125,2657,24.8125,229574,0.17090915143489838,0.001
0.4865929648241206,20,0,516,25.8,2508,25.8,229603,0.7991716861724854,0.001
0.3811256281407035,24,0,622,25.916666666666668,2403,25.916666666666668,229630,0.00790470466017723,0.001
0.321427135678392,28,0,682,24.357142857142858,2350,24.357142857142858,229645,0.011402423493564129,0.001
0.257748743718593,32,0,746,23.3125,2319,23.3125,229661,0.06875519454479218,0.001
0.13835175879396988,36,0,866,24.055555555555557,2192,24.055555555555557,229691,0.01698671281337738,0.001
0.9412964824120603,4,0,59,14.75,265712378014859264,14.75,229725,0.13806277513504028,0.001
0.8696582914572865,8,0,131,16.375,4194,16.375,229732,0.37441256642341614,0.001
0.774140703517588,12,0,227,18.916666666666668,2284,18.916666666666668,229756,0.0411696694791317,0.001
0.6835979899497486,16,0,318,19.875,2087,19.875,229779,0.014734351076185703,0.001
0.6069849246231156,20,0,395,19.75,2030,19.75,229798,0.27904337644577026,0.001
0.4915678391959799,24,0,511,21.291666666666668,2025,21.291666666666668,229827,0.12496337294578552,0.001
0.406,28,0,597,21.321428571428573,2061,21.321428571428573,229849,0.4840015769004822,0.001
0.30650251256281413,32,0,697,21.78125,1971,21.78125,229874,0.0220143124461174,0.001
0.18611055276381916,36,0,818,22.72222222222222,1968,22.72222222222222,229904,0.07342434674501419,0.001
0.8995075376884423,4,0,101,25.25,454863562364420096,25.25,229950,0.058826033025979996,0.001
0.7970251256281408,8,0,204,25.5,3536,25.5,229975,0.013775437138974667,0.001
0.7064824120603016,12,0,295,24.583333333333332,2828,24.583333333333332,229998,0.061042848974466324,0.001
0.6219095477386936,16,0,380,23.75,2600,23.75,230019,0.15160992741584778,0.001
0.575145728643216,20,0,427,21.35,2536,21.35,230031,0.9126361608505249,0.001
0.505497487437186,24,0,497,20.708333333333332,2430,20.708333333333332,230049,0.20065432786941528,0.001
0.3731658291457286,28,0,630,22.5,2325,22.5,230082,0.5051238536834717,0.001
0.9174170854271357,4,0,83,20.75,32758,20.75,230175,0.04739609733223915,0.001
0.8199095477386934,8,0,181,22.625,3325,22.625,230195,0.028287865221500397,0.001
0.7253869346733668,12,0,276,23.0,3163,23.0,230218,0.06250032037496567,0.001
0.6408140703517589,16,0,361,22.5625,2645,22.5625,230240,0.024521518498659134,0.001
0.5443015075376885,20,0,458,22.9,2511,22.9,230264,0.5683660507202148,0.001
0.440824120603015,24,0,562,23.416666666666668,2420,23.416666666666668,230290,0.07052623480558395,0.001
0.2199396984924622,28,0,784,28.0,2199,28.0,230345,0.18943145871162415,0.001
0.13238190954773876,32,0,872,27.25,2159,27.25,230367,0.14590145647525787,0.001
0.9014974874371859,4,0,99,24.75,445856363109679104,24.75,230400,0.04431536793708801,0.001
0.816924623115578,8,0,184,23.0,3619,23.0,230420,0.2584438920021057,0.001
0.7552361809045226,12,0,246,20.5,3042,20.5,230436,0.05412150174379349,0.001
0.6597185929648239,16,0,342,21.375,2745,21.375,230460,0.024402298033237457,0.001
0.5522613065326634,20,0,450,22.5,2578,22.5,230487,0.06517487019300461,0.001
0.46868341708542716,24,0,534,22.25,2495,22.25,230508,0.10793963074684143,0.001
0.2836180904522613,28,0,720,25.714285714285715,2264,25.714285714285715,230554,0.5041713714599609,0.001
0.9094572864321608,4,0,91,22.75,10618,22.75,230625,0.6361458897590637,0.001
0.829859296482412,8,0,171,21.375,3791,21.375,230642,0.10066451877355576,0.001
0.745286432160804,12,0,256,21.333333333333332,3401,21.333333333333332,230663,0.01064459141343832,0.001
0.682603015075377,16,0,319,19.9375,2988,19.9375,230679,0.10499579459428787,0.001
0.6189246231155778,20,0,383,19.15,2759,19.15,230695,0.010592409409582615,0.001
0.5343517587939699,24,0,468,19.5,2723,19.5,230716,0.06536034494638443,0.001
0.4517688442211055,28,0,551,19.678571428571427,2532,19.678571428571427,230737,0.018896715715527534,0.001
0.35525628140703525,32,0,648,20.25,2443,20.25,230761,0.008110611699521542,0.001
0.14034170854271355,36,0,864,24.0,2247,24.0,230815,0.07883588969707489,0.001
0.8806030150753769,4,0,120,30.0,6625,30.0,230854,0.32450181245803833,0.001
0.8000100502512563,8,0,201,25.125,3092,25.125,230875,0.12463101744651794,0.001
0.7154371859296482,12,0,286,23.833333333333332,2481,23.833333333333332,230896,0.04177269712090492,0.001
0.5860904522613066,16,0,416,26.0,2397,26.0,230928,0.020015988498926163,0.001
0.5323618090452261,20,0,470,23.5,2350,23.5,230942,0.1065669059753418,0.001
0.44977889447236175,24,0,553,23.041666666666668,2291,23.041666666666668,230963,0.1407935917377472,0.001
0.8358291457286432,4,0,165,41.25,3598,41.25,231091,0.23309004306793213,0.001
0.737326633165829,8,0,264,33.0,2779,33.0,231115,0.06755155324935913,0.001
0.6338492462311558,12,0,368,30.666666666666668,2547,30.666666666666668,231141,0.20661823451519012,0.001
0.5671859296482411,16,0,435,27.1875,2494,27.1875,231158,0.05284349247813225,0.001
0.47166834170854277,20,0,531,26.55,2380,26.55,231182,0.022077688947319984,0.001
0.3433165829145729,24,0,660,27.5,2313,27.5,231214,0.48892489075660706,0.001
0.24282412060301506,28,0,761,27.178571428571427,2178,27.178571428571427,231240,0.0922708809375763,0.001
0.9313467336683418,4,0,69,17.25,310748374288564224,17.25,231300,0.054781775921583176,0.001
0.8786130653266332,8,0,122,15.25,4438,15.25,231305,0.7830221056938171,0.001
0.7830954773869347,12,0,218,18.166666666666668,3027,18.166666666666668,231329,0.13581593334674835,0.001
0.6706633165829146,16,0,331,20.6875,2712,20.6875,231357,0.37874189019203186,0.001
0.5920603015075377,20,0,410,20.5,2605,20.5,231377,0.1912795752286911,0.001
0.5134572864321608,24,0,489,20.375,2526,20.375,231397,0.22490015625953674,0.001
0.420924623115578,28,0,582,20.785714285714285,2443,20.785714285714285,231420,0.0043428801000118256,0.001
0.3403316582914573,32,0,663,20.71875,2363,20.71875,231440,0.06284087896347046,0.001
0.26670351758793964,36,0,737,20.47222222222222,2285,20.47222222222222,231459,0.05053937807679176,0.001
0.08661306532663304,40,0,918,22.95,2200,22.95,231504,0.07838516682386398,0.001
0.9323417085427135,4,0,68,17.0,306244774661193728,17.0,231525,0.06022104620933533,0.001
0.858713567839196,8,0,142,17.75,5113,17.75,231535,0.10342814028263092,0.001
0.7721507537688442,12,0,229,19.083333333333332,4146,19.083333333333332,231557,0.013561069965362549,0.001
0.7154371859296482,16,0,286,17.875,3281,17.875,231571,0.5902075171470642,0.001
0.6308643216080402,20,0,371,18.55,2759,18.55,231592,0.14117489755153656,0.001
0.5104723618090452,24,0,492,20.5,2489,20.5,231622,0.32954806089401245,0.001
0.43286432160804034,28,0,570,20.357142857142858,2475,20.357142857142858,231642,0.046984024345874786,0.001
0.28759798994974883,32,0,716,22.375,2325,22.375,231678,0.2809407114982605,0.001
